country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,lvl_gdp,GDP_for_group
Greece,1986,male,25-34 years,53,695900,7.62,Greece1986,,"56,379,593,720",6040,Boomers,0.0,4203236000
Greece,1986,male,15-24 years,43,773400,5.56,Greece1986,,"56,379,593,720",6040,Generation X,0.0,4671336000
Greece,1986,female,75+ years,17,328000,5.18,Greece1986,,"56,379,593,720",6040,G.I. Generation,0.0,1981120000
Greece,1986,male,35-54 years,63,1246900,5.05,Greece1986,,"56,379,593,720",6040,Silent,0.0,7531276000
Greece,1986,female,55-74 years,33,1018800,3.24,Greece1986,,"56,379,593,720",6040,G.I. Generation,0.0,6153552000
Greece,1986,female,35-54 years,28,1321900,2.12,Greece1986,,"56,379,593,720",6040,Silent,0.0,7984276000
Greece,1986,female,15-24 years,13,723300,1.8,Greece1986,,"56,379,593,720",6040,Generation X,0.0,4368732000
Greece,1986,female,25-34 years,10,683900,1.46,Greece1986,,"56,379,593,720",6040,Boomers,0.0,4130756000
Greece,1986,female,5-14 years,0,681800,0.0,Greece1986,,"56,379,593,720",6040,Generation X,0.0,4118072000
Greece,1986,male,5-14 years,0,729600,0.0,Greece1986,,"56,379,593,720",6040,Generation X,0.0,4406784000
Greece,1987,male,75+ years,54,243200,22.2,Greece1987,,"65,652,751,132",6994,G.I. Generation,0.0,1700940800
Greece,1987,male,55-74 years,78,917400,8.5,Greece1987,,"65,652,751,132",6994,G.I. Generation,0.0,6416295600
Greece,1987,male,25-34 years,46,684500,6.72,Greece1987,,"65,652,751,132",6994,Boomers,0.0,4787393000
Greece,1987,male,35-54 years,81,1253400,6.46,Greece1987,,"65,652,751,132",6994,Silent,0.0,8766279600
Greece,1987,male,15-24 years,34,754200,4.51,Greece1987,,"65,652,751,132",6994,Generation X,0.0,5274874800
Greece,1987,female,75+ years,14,326300,4.29,Greece1987,,"65,652,751,132",6994,G.I. Generation,0.0,2282142200
Greece,1987,female,55-74 years,43,1027900,4.18,Greece1987,,"65,652,751,132",6994,G.I. Generation,0.0,7189132600
Greece,1987,female,35-54 years,35,1282300,2.73,Greece1987,,"65,652,751,132",6994,Silent,0.0,8968406200
Greece,1987,female,15-24 years,12,738200,1.63,Greece1987,,"65,652,751,132",6994,Generation X,0.0,5162970800
Greece,1987,female,25-34 years,9,692400,1.3,Greece1987,,"65,652,751,132",6994,Boomers,0.0,4842645600
Greece,1987,male,5-14 years,3,753600,0.4,Greece1987,,"65,652,751,132",6994,Generation X,0.0,5270678400
Greece,1987,female,5-14 years,1,714000,0.14,Greece1987,,"65,652,751,132",6994,Generation X,0.0,4993716000
Greece,1988,male,75+ years,44,248600,17.7,Greece1988,,"76,261,278,405",8070,G.I. Generation,0.0,2006202000
Greece,1988,male,55-74 years,83,936100,8.87,Greece1988,,"76,261,278,405",8070,G.I. Generation,0.0,7554327000
Greece,1988,male,25-34 years,52,689400,7.54,Greece1988,,"76,261,278,405",8070,Boomers,0.0,5563458000
Greece,1988,female,75+ years,21,334500,6.28,Greece1988,,"76,261,278,405",8070,G.I. Generation,0.0,2699415000
Greece,1988,male,35-54 years,72,1253500,5.74,Greece1988,,"76,261,278,405",8070,Silent,0.0,10115745000
Greece,1988,male,15-24 years,37,762700,4.85,Greece1988,,"76,261,278,405",8070,Generation X,0.0,6154989000
Greece,1988,female,55-74 years,50,1047200,4.77,Greece1988,,"76,261,278,405",8070,G.I. Generation,0.0,8450904000
Greece,1988,female,35-54 years,29,1281800,2.26,Greece1988,,"76,261,278,405",8070,Silent,0.0,10344126000
Greece,1988,female,25-34 years,11,699600,1.57,Greece1988,,"76,261,278,405",8070,Boomers,0.0,5645772000
Greece,1988,female,15-24 years,4,742800,0.54,Greece1988,,"76,261,278,405",8070,Generation X,0.0,5994396000
Greece,1988,female,5-14 years,0,707100,0.0,Greece1988,,"76,261,278,405",8070,Generation X,0.0,5706297000
Greece,1988,male,5-14 years,0,746700,0.0,Greece1988,,"76,261,278,405",8070,Generation X,0.0,6025869000
Greece,1989,male,75+ years,39,253900,15.36,Greece1989,,"79,169,043,642",8310,G.I. Generation,0.0,2109909000
Greece,1989,male,25-34 years,53,697700,7.6,Greece1989,,"79,169,043,642",8310,Boomers,0.0,5797887000
Greece,1989,male,55-74 years,70,956800,7.32,Greece1989,,"79,169,043,642",8310,G.I. Generation,0.0,7951008000
Greece,1989,male,35-54 years,80,1257600,6.36,Greece1989,,"79,169,043,642",8310,Silent,0.0,10450656000
Greece,1989,male,15-24 years,32,772200,4.14,Greece1989,,"79,169,043,642",8310,Generation X,0.0,6416982000
Greece,1989,female,75+ years,14,342500,4.09,Greece1989,,"79,169,043,642",8310,G.I. Generation,0.0,2846175000
Greece,1989,female,55-74 years,40,1068200,3.74,Greece1989,,"79,169,043,642",8310,G.I. Generation,0.0,8876742000
Greece,1989,female,25-34 years,16,709100,2.26,Greece1989,,"79,169,043,642",8310,Boomers,0.0,5892621000
Greece,1989,female,35-54 years,28,1284000,2.18,Greece1989,,"79,169,043,642",8310,Silent,0.0,10670040000
Greece,1989,female,15-24 years,7,748500,0.94,Greece1989,,"79,169,043,642",8310,Generation X,0.0,6220035000
Greece,1989,male,5-14 years,4,738300,0.54,Greece1989,,"79,169,043,642",8310,Generation X,0.0,6135273000
Greece,1989,female,5-14 years,0,698700,0.0,Greece1989,,"79,169,043,642",8310,Generation X,0.0,5806197000
Greece,1990,male,75+ years,46,258700,17.78,Greece1990,0.759,"97,891,090,929",10179,G.I. Generation,1.0,2633307300
Greece,1990,male,55-74 years,68,979100,6.95,Greece1990,0.759,"97,891,090,929",10179,G.I. Generation,1.0,9966258900
Greece,1990,male,25-34 years,46,709800,6.48,Greece1990,0.759,"97,891,090,929",10179,Boomers,1.0,7225054200
Greece,1990,male,35-54 years,68,1265600,5.37,Greece1990,0.759,"97,891,090,929",10179,Silent,1.0,12882542400
Greece,1990,male,15-24 years,40,782500,5.11,Greece1990,0.759,"97,891,090,929",10179,Generation X,1.0,7965067500
Greece,1990,female,75+ years,9,349600,2.57,Greece1990,0.759,"97,891,090,929",10179,G.I. Generation,1.0,3558578400
Greece,1990,female,55-74 years,25,1091300,2.29,Greece1990,0.759,"97,891,090,929",10179,G.I. Generation,1.0,11108342700
Greece,1990,female,35-54 years,25,1288000,1.94,Greece1990,0.759,"97,891,090,929",10179,Silent,1.0,13110552000
Greece,1990,female,25-34 years,11,720200,1.53,Greece1990,0.759,"97,891,090,929",10179,Boomers,1.0,7330915800
Greece,1990,female,15-24 years,8,754700,1.06,Greece1990,0.759,"97,891,090,929",10179,Generation X,1.0,7682091300
Greece,1990,male,5-14 years,3,728500,0.41,Greece1990,0.759,"97,891,090,929",10179,Generation X,1.0,7415401500
Greece,1990,female,5-14 years,0,689000,0.0,Greece1990,0.759,"97,891,090,929",10179,Generation X,1.0,7013331000
Greece,1991,male,75+ years,48,263204,18.24,Greece1991,,"105,143,232,380",10816,G.I. Generation,1.0,2846814464
Greece,1991,male,55-74 years,95,997515,9.52,Greece1991,,"105,143,232,380",10816,Silent,1.0,10789122240
Greece,1991,male,35-54 years,81,1278307,6.34,Greece1991,,"105,143,232,380",10816,Boomers,1.0,13826168512
Greece,1991,male,25-34 years,38,720355,5.28,Greece1991,,"105,143,232,380",10816,Boomers,1.0,7791359680
Greece,1991,female,75+ years,15,357053,4.2,Greece1991,,"105,143,232,380",10816,G.I. Generation,1.0,3861885248
Greece,1991,male,15-24 years,31,793787,3.91,Greece1991,,"105,143,232,380",10816,Generation X,1.0,8585600192
Greece,1991,female,55-74 years,26,1112085,2.34,Greece1991,,"105,143,232,380",10816,Silent,1.0,12028311360
Greece,1991,female,35-54 years,28,1298187,2.16,Greece1991,,"105,143,232,380",10816,Boomers,1.0,14041190592
Greece,1991,female,25-34 years,10,730253,1.37,Greece1991,,"105,143,232,380",10816,Boomers,1.0,7898416448
Greece,1991,female,15-24 years,5,760527,0.66,Greece1991,,"105,143,232,380",10816,Generation X,1.0,8225860032
Greece,1991,male,5-14 years,4,725045,0.55,Greece1991,,"105,143,232,380",10816,Millenials,1.0,7842086720
Greece,1991,female,5-14 years,0,684826,0.0,Greece1991,,"105,143,232,380",10816,Millenials,1.0,7407078016
Greece,1992,male,75+ years,44,266980,16.48,Greece1992,,"116,224,673,043",11818,G.I. Generation,1.0,3155169640
Greece,1992,male,55-74 years,90,1011947,8.89,Greece1992,,"116,224,673,043",11818,Silent,1.0,11959189646
Greece,1992,male,35-54 years,83,1302187,6.37,Greece1992,,"116,224,673,043",11818,Boomers,1.0,15389245966
Greece,1992,male,25-34 years,39,740417,5.27,Greece1992,,"116,224,673,043",11818,Boomers,1.0,8750248106
Greece,1992,female,75+ years,12,360940,3.32,Greece1992,,"116,224,673,043",11818,G.I. Generation,1.0,4265588920
Greece,1992,male,15-24 years,21,805482,2.61,Greece1992,,"116,224,673,043",11818,Generation X,1.0,9519186276
Greece,1992,female,55-74 years,28,1130657,2.48,Greece1992,,"116,224,673,043",11818,Silent,1.0,13362104426
Greece,1992,female,35-54 years,18,1320640,1.36,Greece1992,,"116,224,673,043",11818,Boomers,1.0,15607323520
Greece,1992,female,25-34 years,10,743433,1.35,Greece1992,,"116,224,673,043",11818,Boomers,1.0,8785891194
Greece,1992,female,15-24 years,4,762442,0.52,Greece1992,,"116,224,673,043",11818,Generation X,1.0,9010539556
Greece,1992,male,5-14 years,2,715506,0.28,Greece1992,,"116,224,673,043",11818,Millenials,1.0,8455849908
Greece,1992,female,5-14 years,0,673524,0.0,Greece1992,,"116,224,673,043",11818,Millenials,1.0,7959706632
Greece,1993,male,75+ years,36,269414,13.36,Greece1993,,"108,809,058,859",10957,G.I. Generation,1.0,2951969198
Greece,1993,male,55-74 years,95,1025017,9.27,Greece1993,,"108,809,058,859",10957,Silent,1.0,11231111269
Greece,1993,male,35-54 years,97,1323751,7.33,Greece1993,,"108,809,058,859",10957,Boomers,1.0,14504339707
Greece,1993,male,25-34 years,49,759078,6.46,Greece1993,,"108,809,058,859",10957,Boomers,1.0,8317217646
Greece,1993,female,75+ years,17,364407,4.67,Greece1993,,"108,809,058,859",10957,G.I. Generation,1.0,3992807499
Greece,1993,male,15-24 years,29,815259,3.56,Greece1993,,"108,809,058,859",10957,Generation X,1.0,8932792863
Greece,1993,female,55-74 years,37,1147442,3.22,Greece1993,,"108,809,058,859",10957,Silent,1.0,12572521994
Greece,1993,female,35-54 years,29,1341283,2.16,Greece1993,,"108,809,058,859",10957,Boomers,1.0,14696437831
Greece,1993,female,25-34 years,14,756053,1.85,Greece1993,,"108,809,058,859",10957,Boomers,1.0,8284072721
Greece,1993,female,15-24 years,6,763342,0.79,Greece1993,,"108,809,058,859",10957,Generation X,1.0,8363938294
Greece,1993,male,5-14 years,2,704342,0.28,Greece1993,,"108,809,058,859",10957,Millenials,1.0,7717475294
Greece,1993,female,5-14 years,1,661017,0.15,Greece1993,,"108,809,058,859",10957,Millenials,1.0,7242763269
Greece,1994,male,75+ years,38,270654,14.04,Greece1994,,"116,601,802,107",11638,G.I. Generation,1.0,3149871252
Greece,1994,male,55-74 years,88,1037789,8.48,Greece1994,,"116,601,802,107",11638,Silent,1.0,12077788382
Greece,1994,male,25-34 years,44,776895,5.66,Greece1994,,"116,601,802,107",11638,Boomers,1.0,9041504010
Greece,1994,male,35-54 years,76,1344213,5.65,Greece1994,,"116,601,802,107",11638,Boomers,1.0,15643950894
Greece,1994,male,15-24 years,33,823908,4.01,Greece1994,,"116,601,802,107",11638,Generation X,1.0,9588641304
Greece,1994,female,75+ years,11,367608,2.99,Greece1994,,"116,601,802,107",11638,G.I. Generation,1.0,4278221904
Greece,1994,female,55-74 years,33,1163420,2.84,Greece1994,,"116,601,802,107",11638,Silent,1.0,13539881960
Greece,1994,female,35-54 years,18,1361342,1.32,Greece1994,,"116,601,802,107",11638,Boomers,1.0,15843298196
Greece,1994,female,25-34 years,9,768618,1.17,Greece1994,,"116,601,802,107",11638,Boomers,1.0,8945176284
Greece,1994,female,15-24 years,3,763995,0.39,Greece1994,,"116,601,802,107",11638,Generation X,1.0,8891373810
Greece,1994,male,5-14 years,2,692321,0.29,Greece1994,,"116,601,802,107",11638,Millenials,1.0,8057231798
Greece,1994,female,5-14 years,0,648169,0.0,Greece1994,,"116,601,802,107",11638,Millenials,1.0,7543390822
Greece,1995,male,75+ years,47,272781,17.23,Greece1995,0.772,"136,878,366,230",13550,G.I. Generation,1.0,3696182550
Greece,1995,male,25-34 years,58,793826,7.31,Greece1995,0.772,"136,878,366,230",13550,Generation X,1.0,10756342300
Greece,1995,male,55-74 years,75,1049326,7.15,Greece1995,0.772,"136,878,366,230",13550,Silent,1.0,14218367300
Greece,1995,male,35-54 years,91,1363426,6.67,Greece1995,0.772,"136,878,366,230",13550,Boomers,1.0,18474422300
Greece,1995,male,15-24 years,35,831423,4.21,Greece1995,0.772,"136,878,366,230",13550,Generation X,1.0,11265781650
Greece,1995,female,55-74 years,26,1178828,2.21,Greece1995,0.772,"136,878,366,230",13550,Silent,1.0,15973119400
Greece,1995,female,75+ years,6,370628,1.62,Greece1995,0.772,"136,878,366,230",13550,G.I. Generation,1.0,5022009400
Greece,1995,female,25-34 years,11,781099,1.41,Greece1995,0.772,"136,878,366,230",13550,Generation X,1.0,10583891450
Greece,1995,female,35-54 years,15,1381050,1.09,Greece1995,0.772,"136,878,366,230",13550,Boomers,1.0,18713227500
Greece,1995,female,15-24 years,6,764471,0.78,Greece1995,0.772,"136,878,366,230",13550,Generation X,1.0,10358582050
Greece,1995,female,5-14 years,0,635118,0.0,Greece1995,0.772,"136,878,366,230",13550,Millenials,1.0,8605848900
Greece,1995,male,5-14 years,0,679656,0.0,Greece1995,0.772,"136,878,366,230",13550,Millenials,1.0,9209338800
Greece,1996,male,75+ years,32,274940,11.64,Greece1996,,"145,861,612,826",14330,G.I. Generation,1.0,3939890200
Greece,1996,male,55-74 years,92,1060815,8.67,Greece1996,,"145,861,612,826",14330,Silent,1.0,15201478950
Greece,1996,male,25-34 years,61,810792,7.52,Greece1996,,"145,861,612,826",14330,Generation X,1.0,11618649360
Greece,1996,male,35-54 years,87,1383751,6.29,Greece1996,,"145,861,612,826",14330,Boomers,1.0,19829151830
Greece,1996,female,75+ years,15,373612,4.01,Greece1996,,"145,861,612,826",14330,G.I. Generation,1.0,5353859960
Greece,1996,male,15-24 years,22,834973,2.63,Greece1996,,"145,861,612,826",14330,Generation X,1.0,11965163090
Greece,1996,female,55-74 years,19,1194081,1.59,Greece1996,,"145,861,612,826",14330,Silent,1.0,17111180730
Greece,1996,female,25-34 years,9,793234,1.13,Greece1996,,"145,861,612,826",14330,Generation X,1.0,11367043220
Greece,1996,female,35-54 years,14,1401680,1.0,Greece1996,,"145,861,612,826",14330,Boomers,1.0,20086074400
Greece,1996,female,15-24 years,5,763716,0.65,Greece1996,,"145,861,612,826",14330,Generation X,1.0,10944050280
Greece,1996,female,5-14 years,0,621226,0.0,Greece1996,,"145,861,612,826",14330,Millenials,1.0,8902168580
Greece,1996,male,5-14 years,0,665659,0.0,Greece1996,,"145,861,612,826",14330,Millenials,1.0,9538893470
Greece,1997,male,75+ years,38,277121,13.71,Greece1997,,"143,157,600,025",13968,G.I. Generation,1.0,3870826128
Greece,1997,male,25-34 years,68,827622,8.22,Greece1997,,"143,157,600,025",13968,Generation X,1.0,11560224096
Greece,1997,male,35-54 years,95,1405076,6.76,Greece1997,,"143,157,600,025",13968,Boomers,1.0,19626101568
Greece,1997,male,55-74 years,72,1072438,6.71,Greece1997,,"143,157,600,025",13968,Silent,1.0,14979813984
Greece,1997,male,15-24 years,44,834403,5.27,Greece1997,,"143,157,600,025",13968,Generation X,1.0,11654941104
Greece,1997,female,75+ years,10,376804,2.65,Greece1997,,"143,157,600,025",13968,G.I. Generation,1.0,5263198272
Greece,1997,female,55-74 years,19,1209324,1.57,Greece1997,,"143,157,600,025",13968,Silent,1.0,16891837632
Greece,1997,female,35-54 years,15,1423001,1.05,Greece1997,,"143,157,600,025",13968,Boomers,1.0,19876477968
Greece,1997,female,15-24 years,6,761478,0.79,Greece1997,,"143,157,600,025",13968,Generation X,1.0,10636324704
Greece,1997,female,25-34 years,5,804801,0.62,Greece1997,,"143,157,600,025",13968,Generation X,1.0,11241460368
Greece,1997,male,5-14 years,2,650332,0.31,Greece1997,,"143,157,600,025",13968,Millenials,1.0,9083837376
Greece,1997,female,5-14 years,0,606406,0.0,Greece1997,,"143,157,600,025",13968,Millenials,1.0,8470279008
Greece,1998,male,75+ years,39,279303,13.96,Greece1998,,"144,428,172,835",14008,G.I. Generation,1.0,3912476424
Greece,1998,male,55-74 years,105,1083539,9.69,Greece1998,,"144,428,172,835",14008,Silent,1.0,15178214312
Greece,1998,male,25-34 years,60,843149,7.12,Greece1998,,"144,428,172,835",14008,Generation X,1.0,11810831192
Greece,1998,male,35-54 years,87,1425116,6.1,Greece1998,,"144,428,172,835",14008,Boomers,1.0,19963024928
Greece,1998,female,55-74 years,37,1224042,3.02,Greece1998,,"144,428,172,835",14008,Silent,1.0,17146380336
Greece,1998,male,15-24 years,24,832475,2.88,Greece1998,,"144,428,172,835",14008,Generation X,1.0,11661309800
Greece,1998,female,25-34 years,17,815617,2.08,Greece1998,,"144,428,172,835",14008,Generation X,1.0,11425162936
Greece,1998,female,35-54 years,26,1443403,1.8,Greece1998,,"144,428,172,835",14008,Boomers,1.0,20219189224
Greece,1998,female,75+ years,4,379955,1.05,Greece1998,,"144,428,172,835",14008,G.I. Generation,1.0,5322409640
Greece,1998,female,15-24 years,3,758576,0.4,Greece1998,,"144,428,172,835",14008,Generation X,1.0,10626132608
Greece,1998,female,5-14 years,1,591137,0.17,Greece1998,,"144,428,172,835",14008,Millenials,1.0,8280647096
Greece,1998,male,5-14 years,0,634318,0.0,Greece1998,,"144,428,172,835",14008,Millenials,1.0,8885526544
Greece,1999,male,75+ years,34,281255,12.09,Greece1999,,"142,540,728,958",13756,G.I. Generation,1.0,3868943780
Greece,1999,male,55-74 years,83,1094110,7.59,Greece1999,,"142,540,728,958",13756,Silent,1.0,15050577160
Greece,1999,male,25-34 years,59,857189,6.88,Greece1999,,"142,540,728,958",13756,Generation X,1.0,11791491884
Greece,1999,male,35-54 years,91,1443706,6.3,Greece1999,,"142,540,728,958",13756,Boomers,1.0,19859619736
Greece,1999,male,15-24 years,29,829252,3.5,Greece1999,,"142,540,728,958",13756,Generation X,1.0,11407190512
Greece,1999,female,75+ years,10,382856,2.61,Greece1999,,"142,540,728,958",13756,G.I. Generation,1.0,5266567136
Greece,1999,female,55-74 years,28,1238252,2.26,Greece1999,,"142,540,728,958",13756,Silent,1.0,17033394512
Greece,1999,female,25-34 years,16,825404,1.94,Greece1999,,"142,540,728,958",13756,Generation X,1.0,11354257424
Greece,1999,female,35-54 years,24,1462495,1.64,Greece1999,,"142,540,728,958",13756,Boomers,1.0,20118081220
Greece,1999,female,15-24 years,7,754876,0.93,Greece1999,,"142,540,728,958",13756,Generation X,1.0,10384074256
Greece,1999,female,5-14 years,0,575316,0.0,Greece1999,,"142,540,728,958",13756,Millenials,1.0,7914046896
Greece,1999,male,5-14 years,0,617652,0.0,Greece1999,,"142,540,728,958",13756,Millenials,1.0,8496420912
Greece,2000,male,75+ years,30,283073,10.6,Greece2000,0.799,"130,133,845,771",12509,G.I. Generation,1.0,3540960157
Greece,2000,male,55-74 years,81,1104634,7.33,Greece2000,0.799,"130,133,845,771",12509,Silent,1.0,13817866706
Greece,2000,male,35-54 years,97,1462051,6.63,Greece2000,0.799,"130,133,845,771",12509,Boomers,1.0,18288795959
Greece,2000,male,25-34 years,57,869669,6.55,Greece2000,0.799,"130,133,845,771",12509,Generation X,1.0,10878689521
Greece,2000,male,15-24 years,31,823264,3.77,Greece2000,0.799,"130,133,845,771",12509,Generation X,1.0,10298209376
Greece,2000,female,75+ years,12,385499,3.11,Greece2000,0.799,"130,133,845,771",12509,G.I. Generation,1.0,4822206991
Greece,2000,female,55-74 years,23,1252623,1.84,Greece2000,0.799,"130,133,845,771",12509,Silent,1.0,15669061107
